name,tag,timestamp
FabrizioBrancati/BFKit-Swift,v1.0.0,1435676879
blinker13/Terminal,1.0.0,1468449300
Bone111/SwiftyJSON,1.0.0,1411719567
jmuelbert/swiftpoi,0.1,1453544844
Bouke/INI,1.0.0,1465972167
bradhilton/OrderedDictionary,1.0.0,1459612364
briancroom/Curassow,0.0.1,1449274786
qutheory/fluent-postgresql,0.1.0,1456175641
briancroom/http4swift,v0.0.1,1449371791
nuclearace/Socket.IO-Client-Swift,v1.0.0-beta.1,1422717026
briancroom/HTTPSClient,0.2.0,1455585991
mapbox/mapbox-core-maps-ios,v10.0.0-beta.11,1611074116
Joannis/PBKDF2,0.1.0,1459776217
Joannis/Simple,0.0.0,1462823031
briancroom/Mustache,v0.1,1448379471
johankj/CommandLine,v1.0.0,1412544605
briancroom/SlackKit,0.9.0,1443910248
johankj/PrettyColors,0.0.1,1420841785
briancroom/swiftra,v0.0.1,1449363926
briancroom/TCP,0.2.0,1455577315
qutheory/fluent-sqlite,0.1.0,1454366130
briancroom/WebSocket,0.1.0,1451825771
bshewmak/RxSwift,0.7,1428615797
choefele/CShapelib,1.0.0,1451332225
choefele/shpdump,0.1.0,1451333139
chris-al-brown/alchemy-color,v0.1.0,1466690418
mapbox/mapbox-navigation-native-ios,28.1.0,1608134884
JohnEstropia/GCDKit,1.0.1,1432738963
qutheory/libc,0.1.0,1463600761
johnlinvc/swiftpy,0.1.0,1465051121
qutheory/mysql,0.1.1,1456293452
johnno1962/NSLinux,1.0.0,1449532733
burnout-peng/RxSwift,0.7,1428615797
IBM-Swift/Kitura-CredentialsFacebook,0.0.1,1459679891
feinstruktur/CRabbitMQ,1.0.0,1452854704
fengluo/CHiredis-OSX,0.2.0,1451654596
fengluo/SwiftHiredis,0.1.0,1451542392
alanzeino/ios-snapshot-test-case,1.0,1380611791
firestack/CSDL,1.1.0,1452475853
IBM-Swift/Kitura-CredentialsGoogle,0.0.1,1459842373
BurntCaramel/JSON,0.2,1448742176
Caplu/IBAnimatable,1.0,1452597115
chris-al-brown/alchemy-csa,v0.1.0,1467204455
chris-al-brown/alchemy-design,v0.1.0,1467381943
chris-al-brown/alchemy-interpolation,v0.1.0,1466260501
chris-al-brown/alchemy-random,v0.2.0,1467196710
Caplu/Stellar,0.5,1464607916
carlosypunto/RxSwift,0.7,1428615797
fousa/AEXML,1.2.1,1430004873
cbforks/ReSwift,v0.1,1450167236
fousa/gpxkit,1.0.0,1458337696
cdillard/SwiftLint,0.1.0,1431925550
Francescu/PostgreSQL,0.1.0,1451902391
chad3814/Redbird,0.0.1,1455385273
chanelten/RxSwift,0.7,1428615797
CharlesJenkins/Then,0.1.0,1450948744
charlymr/JTAppleCalendar,0.1.0,1458414231
esri/swiftutilities,0.0.1,1427128951
chrbayer/BlueSocket,0.0.1,1454710586
chrisbutcher/YamlSwift,1.0.0,1433757815
coryalder/Ape,0.1.0,1459318205
coryalder/ConditionalSet,0.0.1,1459636493
coryalder/Later,0.1.0,1459300301
coryalder/Matches,0.0.1,1459641330
coryalder/Slow,0.0.1,1461136615
CODE4APPLE/reel-search,0.9.0,1429891163
coryalder/SwiftLeftpad,0.0.1,1458805519
IBM-Swift/Kitura-CredentialsHTTP,0.0.1,1464507035
cpjuank/CGLEW,1.0.0,1460515537
crossroadlabs/Boilerplate,0.1.0,1459877685
swizzlr/CHiRedis,0.0.1,1450276399
swizzlr/swift-redis,0.0.1,1450497855
swizzlr/Underwood,v0.0.1,1450905580
cx-org/cxshim,0.4.0,1625472974
udumft/swiftcli,v0.1.0,1421422225
codegefluester/swift-http,v0.1-linux,1449257228
colemancda/CryptoSwift,0.0.1,1404639317
kumabook/youtubekit,0.0.1,1491650816
mogui/ghodictionary,1.0.0,1431561279
mogui/mpmessagepack,0.1.0,1404437232
tadija/AEXML,1.2.1,1430004873
Francescu/Voltaire,0.1.0,1453498929
FredLoh/Rainbow,0.0.1,1450938229
Obbut/vaporwstemp,0.1.0,1453780308
IBM-Swift/Kitura-Credentials,0.0.1,1456058775
takebayashi/CPicoHTTPParser,v0.0.1,1461482517
takebayashi/http4swift,v0.0.1,1449371791
colemancda/DemoPeripheral,1.0.0,1468484741
takebayashi/NestLogging,v0.0.1,1456573580
takebayashi/NestS4,v0.0.1,1460897527
takebayashi/NestUtil,v0.0.1,1456549859
takebayashi/SwallowIO,v0.0.1,1457268508
takebayashi/Swifton,0.0.1,1456070239
takebayashi/swiftra,v0.0.1,1449363926
odaceo/lab-hello-world-swift-linux,0.1.0,1449270161
oisdk/Rational,1.0.0,1449581846
oisdk/SwiftSequence,1.0.0,1449421099
Tallwave/Gliphy,0.1.0,1455751055
tannernelson/fluent,0.1.0,1456093469
kishikawakatsumi/webpdecoder,v1.1.0,1584130478
kianiranian-stdg/swift-protobuf,0.9.13,1472779361
joshb/CSQLite3OSX,1.0.0,1453578909
jparishy/CryptoSwift,0.0.1,1404639317
colemancda/SwiftyGPIO,v0.5,1452609269
jparishy/Swerver,1.0.0,1452276510
collectivehealth/swifter,1.0.2,1444147637
JPMartha/APIHimotoKit,0.0.1-beta.1,1458795867
JPMartha/APIKit,0.0.1,1424276244
oltv00/gmellipticcurvecrypto,v1.0,1397962619
collinhundley/Kitura,0.0.1,1455046641
sage-bionetworks/jsonmodel-swift,1.0.0-beta,1585764410
JPMartha/FounDarwin,0.0.0,1462759035
JPMartha/Himotoki,0.1,1431743409
sage-bionetworks/mobilepassivedata-sdk,1.0.0-beta,1611628718
vapor-community/copenssl,1.0.0-alpha.1,1507267014
vapor-community/random,0.1.0,1488891572
qutheory/node,0.1.0,1469067399
edrlab/gcdwebserver,1.0,1356976013
onevcat/Rainbow,0.0.1,1450938229
tannernelson/vapor,0.1.0,1453780308
readium/gcdwebserver,1.0,1356976013
jpsim/SourceKit,1.0.0,1453246424
geeyarbabu/Async,1.0,1419726097
gejingguo/CLibuv,1.0.0,1451296366
gejingguo/NavMesh2D,1.0.0,1466915598
gejingguo/SwiftLog,0.0.1,1486628211
gejingguo/swift-net,1.0.0,1452076287
generatron/PerfectMySQL,0.1.0,1457892629
giannif/BinarySearch,v1.0,1448470133
qutheory/path-indexable,0.1.0,1463542468
GitNiko/SwiftStudy,0.1.0,1451379223
gizmosachin/ColorSlider,1.0,1421116669
gizmosachin/VolumeBar,1.0,1457267640
qutheory/polymorphic,0.1.0,1465417359
qutheory/secret-socks,0.0.1,1466459626
collinhundley/Redbird,0.0.1,1455385273
srgssr/comscore-xcframework-apple,6.5.0,1595358081
ColourfulBlank/Alamofire,1.0.0,1411708113
IBM-Swift/Kitura-Credentials-Sample,0.16.0,1464894433
srgssr/srgcontentprotection-apple,1.0,1536653656
IBM-Swift/Kitura-MustacheTemplateEngine,0.0.1,1456811692
IBM-Swift/Kitura-net,0.0.1,1455045422
qutheory/sqlite,0.1.0,1468279631
ruslanskorb/KeychainAccess,v1.0.0,1420017285
ryan-collins-forks/Gloss,0.1.0,1439353714
copatibillythy/SwiftyJSON,1.0.0,1411719567
ryan-collins-forks/Swifton,0.0.1,1456070239
ryan-collins-forks/vapor,0.1.0,1453780308
ryangibson/CommandLine,v1.0.0,1412544605
ryuichis/swift-corelibs-xctest,swift-2.2-SNAPSHOT-2015-12-01-a,1448906974
srgssr/srgdiagnostics-apple,1.0,1538135671
creister/ReactiveUIKit,v1.0.0,1447349887
srgssr/tccore-xcframework-apple,4.5.4-srg3,1595364031
srgssr/tcsdk-xcframework-apple,4.4.1-srg3,1595364557
samdods/SwiftPackageTest,0.0.1,1468446899
qutheory/ssl,0.1.0,1466458184
samwarfield/Kitura-CouchDB,0.0.1,1455047390
crenwick/Swiper,v1.0.0,1460432829
samwarfield/Kitura,0.0.1,1455046641
crmitchelmore/SwiftyJSON,1.0.0,1411719567
comscore/comscore-swift-package-manager,v6.6.0,1605185469
crossroadlabs/ExecutionContext,0.1.0,1455959228
Sandyzhq/SwiftyJSON,1.0.0,1411719567
sage-bionetworks/cmssupport,1.1.1,1607113576
happn-tech/dummylinuxoslog,1.0.0,1532215981
sarbogast/vapor,0.1.0,1453780308
crossroadlabs/SwiftyJSON,1.0.0,1411719567
cwagdev/swifter,1.0.2,1444147637
cygy/swift-ovh,1.0,1454687628
happn-app/dummylinuxoslog,1.0.0,1532215981
qutheory/tls,0.1.0,1466458184
czechboy0/BuildaUtils,v0.0.1,1437225852
jpsim/SR688Example,0.0.1,1455236348
jstjohn/swift-c-htslib,1.0.0,1455569146
codeofrobin/swiftcheck,v0.1.0,1423422786
czechboy0/Templater,0.1.0,1468491103
damiancarrillo/CHiRedis,0.0.1,1450276399
damiancarrillo/swift-redis,0.0.1,1450497855
Danappelxx/Environment,0.1.0,1455644120
Daniel1of1/ReSwift,v0.1,1450167236
DanielTomlinson/AssetGen,0.1.0,1449605470
DanielTomlinson/Curassow,0.0.1,1449274786
happn-app/recursivesyncdispatch,1.0.0,1554048717
DanielTomlinson/lol,0.0.1,1449787628
v57/bluecryptor,0.1.0,1461953645
IBM-Swift/Kitura,0.0.1,1455046641
qutheory/vapor-cli,0.4.0,1464539878
justinmakaila/Swift-i18n,0.0.1,1452631857
IBM-Swift/Kitura-redis,0.0.1,1455047601
k0nserv/SwiftObjLoader,0.0.1,1456578965
DanToml/Interstellar,1.0.0,1435230363
DavidMNewman/Swinject,0.1,1438664214
kaandedeoglu/Swift-OPC,0.1.0,1464190876
dearprakash/SnapKit,0.0.1,1420699202
karabatov/stockfighter-lib,0.0.1,1451774303
demonar/CoreStore,0.1.0,1432744589
IBM-Swift/Kitura-Request,0.1.0,1474884636
tchagnon/CPNG,1.0.0,1454877696
terhechte/CX11.swift,1.0.0,1449588271
IBM-Swift/Kitura-ResponseTime,0.1.0,1465418716
IBM-Swift/Kitura-Sample,0.5.0,1457553576
depop/SwiftHTTP,0.9.1,1421699723
Dev1an/UDP,0.2.0,1455581018
Dev1an/ZeroMQ,v0.1,1445830567
TheArtOfEngineering/Edge,0.0.1,1466757338
dev4dev/Result,0.1,1428614128
IBM-Swift/Kitura-Session,0.1.0,1460277397
thii/packup,0.1.0,1449987227
developeryh/Kingfisher,0.0.1,1428893405
sashankg/Interstellar,1.0.0,1435230363
sauliusgrigaitis/Swifton,0.0.1,1456070239
facile-it/optics,0.1.0,1505916772
dfirsht/SwiftSockets,v0.0.1,1402835451
jonasvautherin/grpc-swift,0.1.0,1483838815
qutheory/vapor-mustache,0.1.0,1459220520
digideskio/AlamofireImage,1.0.0-beta.1,1441514863
qutheory/vapor-mysql,0.1.0,1467210140
digideskio/Alamofire,1.0.0,1411708113
qutheory/vapor,0.1.0,1453780308
mavlink/mavsdk-xcframework,0.37.0,1615135720
byuarus/mavsdk-xcframework,0.37.0,1615135720
dionator/Surge,0.1.0,1421600049
donut/HTTPFile,0.2.0,1455736574
touchinstinct/tablekit,0.1.0,1447610852
donut/JSON,0.2,1448742176
DonYang/Alamofire,1.0.0,1411708113
dral3x/SwiftyJSON,1.0.0,1411719567
IBM-Swift/Kitura-Session-Redis,0.16.0,1465297917
petropavel13/cursors,0.4.0,1601032742
srgssr/uickeychainstore,Non-ARC,1363921287
izqui/CryptoSwift,0.0.1,1404639317
kAzec/Localized,0.1.0,1468047326
kAzec/Twilight,0.1.0,1468097513
ilammy/openssl,1.0.1c,1353309146
izqui/Decodable,v0.1,1437147012
jakeheis/Alamofire,1.0.0,1411708113
jakeheis/mapper,1.0.0,1448993277
tidwall/SwiftWebSocket,v1.1.0,1436054984
jamescallmebrent/Alamofire,1.0.0,1411708113
jamiepinkham/RxSwift,0.7,1428615797
DreamingPiggy/swift-package-manager,swift-2.2-SNAPSHOT-2015-12-01-a,1448925069
Dream-Seeker/vapor,0.1.0,1453780308
jianstm/crayon,0.0.1,1541256273
Jasonbit/Swift-JsonSerializer,0.1.0,1452482751
jcampbell05/Freddy,v2.0.0b1,1450391503
jcampbell05/LocationPicker,1.0.0,1460184612
tobias/vertx-swift-eventbus,0.1.0,1474543763
jchon258/Result,0.1,1428614128
TomasLinhart/CGtk-OSX,1.0.0,1453844334
TomasLinhart/SwiftGtk,0.1.0,1453850844
tomguthrie/SwiftDecodable,0.0.1,1481446977
jianstm/rainbow,0.0.1,1540992878
tomohisa/mysql-swift,0.1.2,1450775802
drewag/CryptoSwift,0.0.1,1404639317
jchon258/SwiftyBeaver,v0.1.0,1448726574
tomohisa/SimpleMySQLClassGenerator,0.1.0,1464593297
tomohisa/SwiftSlackBotter,0.1.0,1459911750
robenkleene/plugpop,0.0.1,1513537104
JeeLiu/CryptoSwift,0.0.1,1404639317
tomquist/ReverseJson,0.1.0,1459604893
tooploox/Kitura-HealthCheck,0.1.0,1466769909
tooploox/Kitura-TemplateDisplay,0.1.3,1467975202
toshi0383/Queue,0.1.0,1453301859
robenkleene/plainbagel,0.1.0,1516501019
tqtifnypmb/armature,v0.0.1,1457109969
orta/komondor,1.0.0,1543072416
tqtifnypmb/huntaway,1.1.1,1460042242
eneko/markdowngenerator,0.1.0,1507581614
Trevi-Swift/example-trevi-lime,0.1.0,1457633300
JeeLiu/IBAnimatable,1.0,1452597115
eneko/sourcedocs,0.1.0,1507229504
Trevi-Swift/swift-libuv,0.1.0,1457548518
JeeLiu/Swifton,0.0.1,1456070239
Jeroenbb94/Kingfisher,0.0.1,1428893405
Trevi-Swift/Trevi-lime,0.1.0,1457559119
keith/reminders-cli,1.0.0,1467011862
easthelper/Quick,v0.1.0-beta,1404576254
scottbyrns/CHiRedis,0.0.1,1450276399
ketzusaka/Hummingbird,1.0.0,1457250505
Trevi-Swift/Trevi-middleware,0.1.0,1457562982
scottbyrns/Log,0.2.0,1455581890
Trevi-Swift/Trevi,v0.1.0,1450543566
Trevi-Swift/Trevi-sys,0.1.0,1457558832
scottbyrns/Socks,0.0.1,1458508525
eden/SnapKit,0.0.1,1420699202
edjiang/Base64,0.2.0,1455482736
edjiang/CryptoEssentials,0.1.0,1459771415
jiazhy-zhiyuan/Zewo,0.1.0,1451162415
ketzusaka/PostgresConnector,0.1.0,1458531510
jindulys/HackerRankSolutions,1.0.0,1452227086
ketzusaka/Strand,1.0.0,1456893361
jinjian1991/SkyFloatingLabelTextField,v0.1.0,1455441780
kevinup7/S4HeaderExtensions,0.1.0,1461099994
troughton/CLibXML2,1.0.0,1462514156
kevinup7/ZewoSimpleRouter,0.1.0,1456641662
kiliankoe/Env,0.0.1,1456849096
edjiang/HMAC,0.1.0,1459774507
JiriTrecak/Then,0.1.0,1450948744
edjiang/Swift-PureJsonSerializer,1.0.0,1452824264
jmarcelino/BluetoothLinux,1.0.0,1449462645
troughton/CPBRendererLibs,1.0.0,1463616588
troughton/Math,1.0.0,1456081452
troughton/OpenGL,1.0.0,1456017911
edopelawi/JTAppleCalendar,0.1.0,1458414231
seanparsons/swifttrycatch,1.0.0,1435188800
johnsundell/marathon,1.0.0,1502732181
tryswift/tryswiftdev,0.0.1-alpha,1461961380
krugazor/sqlite3-swift3,0.0.1,1467488825
tuanphung/libpq-darwin,1.0.0,1456053505
tuanphung/SwiftSQL,1.0.0,1456065928
johnsundell/releases,1.0.0,1491926429
danger/swift,0.1.0,1508169487
jmarcelino/SwiftyGPIO,v0.5,1452609269
scottbyrns/SQL,0.1.0,1450288205
Joannis/NSLinux,1.0.0,1449532733
Joannis/WebSocket,0.1.0,1451825771
ejohnsonw/Perfect-MySQL,0.1.0,1459904946
tyrone-sudeium/JSONCore,1.0.0,1450431634
Elland/Networking,0.1,1424599668
kylef/Commander,0.1.0,1426937038
jobinsjohn/Kingfisher,0.0.1,1428893405
uraimo/HD44780CharacterLCD.swift,1.0.0,1456837323
uraimo/SwiftyGPIO,0.8,1465233831
sd6352051/VisualEffectView,1.0.0,1464292045
sdgandhi/swifter,1.0.2,1444147637
seanwoodward/IBAnimatable,1.0,1452597115
sebasbad/RxSwift,0.7,1428615797
sebasbad/SwiftyJSON,1.0.0,1411719567
sebcode/CommandLine,v1.0.0,1412544605
Sense-Medical/Interpolate,0.1,1462307468
JohnCoatesOSS/MySQL,0.1.0,1450262655
JohnCoatesOSS/Perfect-MySQL,0.1.0,1463027847
JohnCoatesOSS/SQL,0.1.0,1450288205
Sense-Medical/Result,0.1,1428614128
JohnEstropia/SwiftyBeaver,v0.1.0,1448726574
johnlui/Pitaya,v0.1,1431677678
sessuru/AlamofireImage,1.0.0-beta.1,1441514863
sessuru/SwiftyJSON,1.0.0,1411719567
sferrini/Curassow,0.0.1,1449274786
shnhrrsn/CryptoSwift,0.0.1,1404639317
JOMEN5/SwiftyJSON,1.0.0,1411719567
jordanekay/Cache,v0.1.0,1464821610
joshsoftware/SwiftyJSON,1.0.0,1411719567
qutheory/vapor-sqlite,0.1.0,1468281648
Shoeboxed/JSQCoreDataKit,1.0.0,1427055089
qutheory/vapor-ssl,0.1.0,1467080724
open-swift/C7,0.1.0,1458227202
JourKung/RxSwift,0.7,1428615797
qutheory/vapor-tls,0.1.0,1467080724
sigge75/NSLinux,1.0.0,1449532733
qutheory/vapor-toolbox,0.4.0,1464539878
singno/Regex,v0.1,1446156577
SinnerSchraderMobileMirrors/SwiftyJSON,1.0.0,1411719567
JourKung/SwiftyTimer,1.0.0,1431342500
jpatel531/pusher-websocket-swift,0.1.0,1436374111
SinnerSchraderMobileMirrors/Swinject,0.1,1438664214
JPMartha/Result,0.1,1428614128
sjhorn/vapor,0.1.0,1453780308
JPMartha/swift-package-manager,swift-2.2-SNAPSHOT-2015-12-01-a,1448925069
qutheory/vapor-zewo-mustache,0.1.0,1459220520
jpsim/Result,0.1,1428614128
ra1028/Alembic,1.0.0,1459626254
Skogetroll/Either,1.0.1,1417449703
jpsim/YamlSwift,1.0.0,1433757815
Skogetroll/Madness,0.0.1,1418272740
Skogetroll/Prelude,1.0,1417562892
bloombox/grpc-swift,0.1.0,1483838815
radex/SwiftyUserDefaults,1.0.0,1422289221
Skogetroll/reel-search,0.9.0,1429891163
open-swift/S4,0.1.0,1458227574
jtomanik/Environment,0.3.0,1461183640
jtomanik/GRMustache.swift,v0.9.0,1431443549
jtomanik/Kitura-MustacheTemplateEngine,0.0.1,1456811692
Skogetroll/Runes,v1.0,1420760076
jtomanik/MongoKitten,0.1.0,1456762458
UsabilityEtc/swift-greeting,1.0.0,1453566936
ElvishJerricco/DispatchKit,v0.1,1405336881
piwik/piwik-sdk-ios,v1.0.1,1358585282
openwhisk/openwhisk-client-swift,0.1.0,1458761077
kylef/Requests,0.1.0,1449787684
julien-c/swifter,1.0.2,1444147637
Jupengpeng/IBAnimatable,1.0,1452597115
kylef/spectre-build,0.0.0,1450294194
jwfriese/Quick,v0.1.0-beta,1404576254
eneko/SwiftyJIRA,0.0.1,1450743365
ovh/swift-ovh,1.0,1454687628
equinux/representor-swift,0.1.0,1421055823
kaiinui/Player,0.0.1,1422553832
karloanxa/Alamofire,1.0.0,1411708113
protocolbuffers/protobuf,v2.6.0,1409009200
SleepyBrett/CommandLine,v1.0.0,1412544605
slimane-swift/SQL,0.1.0,1450288205
kAzec/Log,0.1,1450459476
kAzec/Transient,1.0.0,1422289221
equinux/Result,0.1,1428614128
kazu0620/Kitura-net,0.0.1,1455045422
kylef/Stencil,0.1.0,1414348043
paulofaria/Core,0.1.0,1449892169
paulofaria/Data,0.2.0,1455820272
slottermoser/Commander,0.1.0,1426937038
paulofaria/GCD,0.1,1448847204
paulofaria/JSONParserMiddleware,0.1,1448738622
paulofaria/LoggerMiddleware,0.1,1448736137
paulofaria/MediaTypeParserCollection,0.2.0,1455583291
paulofaria/MediaTypeSerializerCollection,0.2.0,1455583445
paulofaria/Middleware,0.1.0,1450991638
paulofaria/MiniRouter,0.2.0,1455709834
sohda/Alamofire,1.0.0,1411708113
kazu0620/Kitura,0.0.1,1455046641
vadymmarkov/Rexy,0.4.0,1466027947
erica/SwiftString,1.0.0,1451250316
paulofaria/SSL,0.1.0,1449530117
paulofaria/Stream,0.1,1449408405
vadymmarkov/TypeHelper,0.1.0,1427402550
paulofaria/swift-apex,0.1.0,1471372503
esttorhe/Validated,1.0.0,1456379938
valentinknabel/StateMachine,v1.0,1448979995
PerfectlySoft/Perfect-CURL,0.1.0,1465246920
EvilClay/CatchingFire,0.1.0,1436738995
EvilClay/path-kit,0.1.0,1416265971
PerfectlySoft/Perfect-FastCGI,0.1.0,1467070718
PerfectlySoft/Perfect-HTTP,0.1.0,1467832337
LarsJK/swift-luhn-cli,1.0.0,1453895833
EvilClay/stencil,0.1.0,1414348043
lgaches/CMongo,0.0.1,1457087016
lluisgerard/Kitura-CredentialsSlack,0.1.0,1466357853
LoganWright/HelloServer,working-heroku-push,1455338983
LoganWright/Socks,0.0.1,1458508525
LoganWright/vapor-curassow,0.0.2,1457891731
loganwright/vapor,0.1.0,1453780308
SolaraShimmer/SwiftGtk,0.1.0,1453850844
EvilClay/vapor-stencil,0.1.0,1456093591
EZ-NET/Himotoki,0.1,1431743409
solidfox/swifter,1.0.2,1444147637
solidsnack/fluent-postgresql,0.1.0,1456175641
fcmercury/swifter,1.0.2,1444147637
LootApp/Plastic,1.0,1459266441
lorentey/BigInt,v1.0.0,1451875311
SongJiaqiang/CameraManager,1.0.0,1413379665
FelixLinBH/Quick,v0.1.0-beta,1404576254
Vaseltior/SFCoreDataOneWaySynchronization,0.9,1457448005
VDKA/GenericJsonParser,0.1.0,1467614101
VDKA/JSON,0.0.1,1460948422
FelixLinBH/RxSwift,0.7,1428615797
Keloran/blackfish,0.1.1,1454677616
yonaskolb/jsonutilities,0.2.0,1448136805
lukesutton/envenvenv,0.1.0,1462329518
lukesutton/hekk,0.1.1,1458276622
VDKA/SwiftPCG,0.1.0,1463671295
VDKA/SwizzleKit,0.1.0,1466003887
VDKA/ZewoJsonParser,0.1.0,1467615508
lukesutton/uut,0.1.1,1458252816
PerfectlySoft/Perfect-HTTPServer,0.1.0,1467862144
lukesutton/ververver,0.0.1,1459476588
VeniceX/ChannelStream,0.2.0,1455583783
VeniceX/CLibvenice,0.1.0,1450622691
ketzusaka/vapor,0.1.0,1453780308
VeniceX/File,0.2.0,1455580312
VeniceX/HTTPClient,0.2.0,1455579487
yonaskolb/xcodegen,0.1,1501194557
VeniceX/HTTPFile,0.2.0,1455736574
VeniceX/HTTPSClient,0.2.0,1455585991
marciok/CFirmata,v0.1.0,1457131099
KevinGong2013/Alamofire,1.0.0,1411708113
marciok/CRuby,1,1462395077
VeniceX/HTTPServer,0.2.0,1455579217
marciok/hello,1.0.0,1460660626
marciok/RubyWrapper,0.0.1,1461611741
finngaida/Kitura-CouchDB,0.0.1,1455047390
marklin2012/O2DeckOfPlayingCards,1.0.0,1461119263
marklin2012/O2FisherYates,1.0.0,1461060297
marklin2012/O2PlayingCard,1.0.0,1461048991
VeniceX/HTTPSServer,0.2.0,1455585791
marmelroy/Localize-Swift,0.0.1,1438783901
VeniceX/IP,0.2.0,1455576530
VeniceX/TCP,0.2.0,1455577315
sosahvictor/PathKit,0.1.0,1416265971
VeniceX/TCPSSL,0.2.0,1455585629
VeniceX/UDP,0.2.0,1455581018
sosahvictor/Stencil,0.1.0,1414348043
ReactiveKit/ReactiveUIKit,v1.0.0,1447349887
VeniceX/Venice,v0.1,1442854472
Khan/Operadics,v0.1.0,1436323625
sparklone/RxSwift,0.7,1428615797
venj/Sugar,0.0.1,1449557457
followwind007/SwiftyJSON,1.0.0,1411719567
foodnetworkmobile/Alamofire,1.0.0,1411708113
google/google-toolbox-for-mac,google-toolbox-for-mac-1.0.0,1201720719
google/gtm-session-fetcher,v1.1.0,1457462170
foodnetworkmobile/SwiftyJSON,1.0.0,1411719567
kickstarter/Commandant,0.1,1416642522
batchlabs/ios-sdk,1.3,1433494995
kickstarter/SourceKitten,0.1.0,1414811665
PerfectlySoft/Perfect-libcurl,0.1.0,1463689566
PerfectlySoft/Perfect-libpq-linux,0.1.0,1464810277
PerfectlySoft/Perfect-libpq,0.1.0,1464810277
PerfectlySoft/Perfect-LinuxBridge,0.1.0,1463883328
PerfectlySoft/Perfect-mongo-c,0.1.0,1464805452
squarefrog/Reusable,0.1.0,1453234183
PerfectlySoft/Perfect-MongoDB,0.1.0,1464806908
kiliankoe/mapper,1.0.0,1448993277
KimBin/Alamofire,1.0.0,1411708113
PerfectlySoft/Perfect-Mustache,0.1.0,1467831250
ssoper/Curassow,0.0.1,1449274786
kinalabina/Quick,v0.1.0-beta,1404576254
PerfectlySoft/Perfect-mysqlclient-Linux,0.1.0,1464707976
batchlabs/batch-ios-sdk,1.3,1433494995
PerfectlySoft/Perfect-mysqlclient,0.1.0,1464702257
KinaMarie/Quick,v0.1.0-beta,1404576254
PerfectlySoft/Perfect-MySQL,0.1.0,1464728218
kiokumicu/Redis,0.1.0,1456235658
kosicki123/blackfish,0.1.1,1454677616
ssoper/Inquiline,0.1.0,1427576101
kosicki123/Frank,0.1.0,1453707087
kosicki123/vapor,1.0.0,1453178841
PerfectlySoft/Perfect-Net,0.1.0,1464893093
kostiakoval/swift-package-manager,swift-2.2-SNAPSHOT-2015-12-01-a,1448925069
ssoper/JSON,0.2,1448742176
krugazor/swiftydb,0.7,1452527431
ssoper/Safe,v1.0.0,1435708531
Staance/Alamofire,1.0.0,1411708113
google/gtmappauth,0.1.0,1471838386
Staance/Decodable,v0.1,1437147012
steipete/SwiftLint,0.1.0,1431925550
vi4m/HTTPFile,0.2.0,1455736574
masonmark/Mason.swift,1.0.0,1457561055
krzyzanowskim/Jay,0.1.0,1455827875
vi4m/OAuth2Swift,0.1.0,1463760095
stepanhruda/Router,0.1.0,1450833616
steprescott/ReSwift-1,v0.1,1450167236
StevenLambion/vapor,0.1.0,1453780308
studgate/reel-search,0.9.0,1429891163
vi4m/Sideburns,0.1.0,1450623588
matthewlui/EventCenter,1.0.1,1449377091
matthewlui/Sweet,0.0.1,1449390967
matthewlui/SWSocket,v0.1.0,1547980570
studyroz/SwiftObjLoader,0.0.1,1456578965
google/gtm-oauth2,v1.1.0,1457744273
maxadamski/CSockets,0.1.0,1462656080
VijayaRekha/JSONWebToken,1.0.0,1428255112
krzyzanowskim/swift-package-manager,swift-2.2-SNAPSHOT-2015-12-01-a,1448925069
theleftbit/deferred,v1.0,1439584124
stupergenius/SwiftyJSON,1.0.0,1411719567
Vista-swift/CGLX,1.0.0,1451311066
Vista-swift/VistaCocoa,1.0.0,1451311164
Vista-swift/VistaCommon,1.0.0,1451311194
Vista-swift/Vista,1.0.0,1451311131
Vista-swift/VistaX11,1.0.0,1451311221
Francescu/example-package-dealer,1.0.0,1447982112
franklinyu/AEXML,3.0.0-rc1,1466323547
FredLoh/SwiftCLI,v0.1.0,1421422225
subdigital/vapor,0.1.0,1453780308
fulldecent/swift-package-manager,swift-2.2-SNAPSHOT-2015-12-01-a,1448925069
sugarwyc/RxSwift,0.7,1428615797
vknabel/StateMachine,v1.0,1448979995
PerfectlySoft/Perfect-Notifications,0.1.0,1466908556
pluralsight/psoperations,2.0,1443931585
Vslow/SWAKit,0.0.1,1462955768
wackywendell/swiftcombinations,0.1.0,1458786953
PerfectlySoft/Perfect-OpenSSL-Linux,0.1.0,1463884404
sundarsan/PrediKit,1.0,1463549898
Super-Shen/GCDKit,1.0.1,1432738963
tadeaskriz/filekit,v1.0.0,1441566560
swift-api/BSON,1.0.0,1456236402
swift-api/Kitura,0.0.1,1455046641
firebase/abseil-cpp-swiftpm,0.20200225.0,1602087612
PerfectlySoft/Perfect-OpenSSL,0.1.0,1463690258
firebase/boringssl-swiftpm,0.0.7,1602088376
google/googleappmeasurement,7.4.0,1611182423
google/googledatatransport,8.2.0,1611711090
google/googleutilities,7.2.0,1611085833
firebase/grpc-swiftpm,1.28.2,1603916613
regexident/Forest,0.1.0,1467132536
firebase/leveldb,v1.3,1333138549
remirobert/Color,1.0.0,1452839697
ReSwift/ReSwift,v0.1,1450167236
